Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Scalable Data Lakes for AI Workloads: A Multitenant Architecture for Big Data Orchestration,K. K. Goyal,"Independent Researcher, California, USA",2025 IEEE International Conference on Computing (ICOCO),13 Jan 2026,2025,,,266,271,"As artificial intelligence (AI) keeps expanding into workloads in real time, high volume, and various domains, traditional data architectures fall short of keeping pace with the overflow of data—structured and unstructured—that exceeds the thresholds of processing power they were designed to handle. This paper takes a step toward introducing a scalable, multitenant data layer specifically made to manage what is termed ""AI overflow""—the big bursts of data that arrive from all directions when using AI, especially when using it within enterprises. This paper presents an orchestration-focused architecture that supports governance of the all-important metadata, provides the necessary ""modular"" components to build a pipeline that operates within real time, and serves up AI-specific ""lineage tracking"" to enable end-to-end data observability, while guaranteeing seamless reusability across multiple tenancies within the same framework without compromising performance.",,979-8-3315-7539-7,10.1109/ICOCO67189.2025.11334100,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11334100,AI data overflow;multitenancy;data orchestration;scalable data layers;real-time pipelines,Scalability;Pipelines;Computer architecture;Metadata;Solids;Big Data applications;Real-time systems;Artificial intelligence;Observability;Engines,,,,10.0,IEEE,13 Jan 2026,6-8 Oct. 2025,6-8 Oct. 2025,IEEE,IEEE Conferences
Research on Data Quality Detection Technology Based on Ubiquitous State Grid Internet of Things Platform,B. Peng; F. Shang; Y. Wang; G. Chen; Z. Zhou; L. He,"State Grid Jibei Information & Telecommunication Compay, Beijing, China; State Grid Jibei Information & Telecommunication Compay, Beijing, China; State Grid Jibei Information & Telecommunication Compay, Beijing, China; NARI Group Corporation(State Grid Electric Power Research Institute), Nanjing, China; State Grid Jibei Information & Telecommunication Compay, Beijing, China; State Grid Jibei Information & Telecommunication Compay, Beijing, China",2019 IEEE 3rd International Electrical and Energy Conference (CIEEC),27 Apr 2020,2019,,,1018,1023,"At present, the ubiquitous power Internet of Things platform has various problems, such as diversified technical components, difficult application, difficult data search, high data application threshold, and imperfect data management control mechanism. To support the ubiquitous power IoT data sharing and the value of grid data, this paper designs the overall framework and functional architecture of the data in the ubiquitous power IoT platform. And proposes the real-time data quality anomaly detection and improved algorithm based on isolated forest. Finally, the feasibility of the ubiquitous power IoT platform data quality detection algorithm is verified by two scenarios simulations of repair failure and power failure.",,978-1-7281-1675-4,10.1109/CIEEC47146.2019.CIEEC-2019384,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9077175,State Grid Internet of Things;quality inspection;isolated forest;acquisition measurement,Power measurement;Power supplies;Data integrity;Forestry;Maintenance engineering;Inspection;Search problems;Real-time systems;Internet of Things;Monitoring,,,,16.0,IEEE,27 Apr 2020,7-9 Sept. 2019,7-9 Sept. 2019,IEEE,IEEE Conferences
Comparing Implementation Variants Of Distributed Spatial Join on Spark,G. Heiler; A. Hanbury,"Complexity Science Hub, Vienna, Austria; Institute of Information Systems Engineering, Vienna, TU Wien, Austria",2019 IEEE International Conference on Big Data (Big Data),24 Feb 2020,2019,,,6071,6073,"As an increasing number of sensor devices (Internet of Things) is used, more and more spatio-temporal data becomes available. Being able to process and analyze large quantities of such datasets is therefore critical. Spatial joins in classical geo-information systems do not scale well. Nevertheless, distributed implementations are promising to solve this. Various implementation variants for distributed spatial joins are documented in literature, with some being only suitable for specific use cases. We compared broadcast and multiple variants of a distributed spatially partitioned join. We anticipate that this comparison will give guidance to when to use which implementation strategy.",,978-1-7281-0858-2,10.1109/BigData47090.2019.9006524,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006524,Spatial databases and GIS;Data Architecture;Distributed databases,Distributed databases;Sparks;Spatial databases;Trajectory;Internet of Things;Spatial indexes,,3.0,,11.0,IEEE,24 Feb 2020,9-12 Dec. 2019,9-12 Dec. 2019,IEEE,IEEE Conferences
Uncovering the evolution history of data lakes,M. Klettke; H. Awolin; U. Störl; D. Müller; S. Scherzinger,"University of Rostock, Rostock, Germany; University of Rostock, Rostock, Germany; University of Applied Sciences, Darmstadt, Germany; University of Applied Sciences, Darmstadt, Germany; OTH Regensburg, Regensburg, Germany",2017 IEEE International Conference on Big Data (Big Data),15 Jan 2018,2017,,,2462,2471,"Data accumulating in data lakes can become inaccessible in the long run when its semantics are not available. The heterogeneity of data formats and the sheer volumes of data collections prohibit cleaning and unifying the data manually. Thus, tools for automated data lake analysis are of great interest. In this paper, we target the particular problem of reconstructing the schema evolution history from data lakes. Knowing how the data is structured, and how this structure has evolved over time, enables programmatic access to the lake. By deriving a sequence of schema versions, rather than a single schema, we take into account structural changes over time. Moreover, we address the challenge of detecting inclusion dependencies. This is a prerequisite for mapping between succeeding schema versions, and in particular, detecting nontrivial changes such as a property having been moved or copied. We evaluate our approach for detecting inclusion dependencies using the MovieLens dataset, as well an adaption of a dataset containing botanical descriptions, to cover specific edge cases.",,978-1-5386-2715-0,10.1109/BigData.2017.8258204,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8258204,NoSQL databases;schema version extraction;evolution operations;integrity constraints;inclusion dependencies,Protocols;Lakes;Grippers;NoSQL databases;History;Data mining;Tools,,19.0,,25.0,IEEE,15 Jan 2018,11-14 Dec. 2017,11-14 Dec. 2017,IEEE,IEEE Conferences
Implementing Shared Data Services (SDS): A Proposed Approach,S. Kumar; S. Anand; S. Kumar; S. Anand,"Infosys Technologies Ltd., India; Infosys Technologies Ltd., India; NA; NA",2006 IEEE International Conference on Services Computing (SCC'06),11 Dec 2006,2006,,,365,372,"Database related spending is always a significant cost sink for most CIOs. One component of this spending may be related to maintenance, upgrades, physical hardware costs and other routine items that may not be avoidable. However, a large chunk of the spending may be due to inefficiencies in the data storage mechanism, redundancies in the storage of critical data elements, replication of data access logic and proliferation in the specific data storage technology used. Some of these issues may be addressed by a comprehensive data architecture strategy that attempts to tackle these inconsistencies and redundancies. In this paper, we present architecture for shared data services that may be implemented at an enterprise level to tackle issues associated with data scatter, redundancy and replication. We discuss in detail the various components of such architecture and their applicability towards specific problem areas.",,0-7695-2670-5,10.1109/SCC.2006.57,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4026953,,Costs;Memory;Web services;Service oriented architecture;Databases;Hardware;Logic;Scattering;Portfolios;Corporate acquisitions,,1.0,,10.0,IEEE,11 Dec 2006,18-22 Sept. 2006,18-22 Sept. 2006,IEEE,IEEE Conferences
Machine Learning Techniques for Enhancing Maritime Surveillance Based on GMTI Radar and AIS,K. Dästner; B. von Haßler zu Roseneckh-Köhler; F. Opitz; M. Rottmaier; E. Schmid,"AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, 89077, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany",2018 19th International Radar Symposium (IRS),30 Aug 2018,2018,,,1,10,"Classical maritime surveillance systems are enhanced with disruptive elements comingf om big data and machine learning. Available receiver networks deliver a huge amount of worldwide maritime traffc data. The information includes the position as well as signifcant attributes of all vessels, which are equipped with AIS. The processing of this data lake with modern machine learning and big data techniques offer improved decision support for the user. This is especially the case, when AIS is not available and only sensor information, e.g., GMTI is gathered. New design concepts – e.g. the lambda architecture offer the modular integration of these new assets within existing surveillance systems.",2155-5753,978-3-7369-9545-1,10.23919/IRS.2018.8447961,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8447961,,Marine vehicles;Surveillance;Machine learning;Clustering algorithms;Big Data;Radar,,12.0,,20.0,,30 Aug 2018,20-22 June 2018,20-22 June 2018,IEEE,IEEE Conferences
Master Data and Reference Data in Data Lake Ecosystems,C. Madera,,Data Lakes,,2020,,,123,143,"The data lake relies more on the data‐governance domain than the analytics domain in the information system. This chapter presents the concepts of master data management (MDM) and reference data management, and then, discusses their roles in the data lake concept and the values they bring. The MDM concept comes from organizations that are experiencing issues and difficulties around consistent reporting, regulatory compliance and all cross‐projects based on data. This has prompted a great deal of interest in MDM. Master data can be described by the way it interacts with other data. In transaction systems, master data is almost always involved with transactional data. As cardinality (the number of elements in a set) decreases, the likelihood of an element being treated as a master data element (even a commonly accepted subject area, such as the customer) decreases.",,9781119720423,10.1002/9781119720430.ch6,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9823213.pdf&bkn=9820901&pdfType=chapter,,Big Data applications;Companies;Codes;Metadata;Industries;Ecosystems;XML,,,,,,12 Jul 2022,,,Wiley,Wiley Data and Cybersecurity eBook Chapters
New Data Network Architecture: From Reactive Post-collecting to Intelligent Proactive Pre-sensing,P. Li; Y. Xing,"6G Research Center China, Telecom Research Institute, Beijing, China; 6G Research Center China, Telecom Research Institute, Beijing, China",2023 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),16 Aug 2023,2023,,,1,6,"With the emergence of scenarios that consume large amounts of data such as AI/ML (artificial intelligence and machine learning) and ISAC (Integrated sensing and communication) technologies, how to efficiently utilize data while protecting data privacy and security, reducing communication overhead, and improving data utilization efficiency have become one of the major research interests for 6G network technologies. Current mobile communication networks only use external data service nodes, and the sensing of data is based on consumer subscription, which cannot meet the data service requirements of 6G networks. We propose a data service network architecture for mobile communication networks that supports intelligent collaboration of distributed data service nodes; transforms reactive subscription mode into proactive sensing mode with the assistance of AI/ML analysis; enhances data sensing, processing and storage mechanisms through the flexible use of data rules and knowledge, thus effectively improving the overall data service capability; further, with this architecture, possible solutions are discussed in detail with emphasis on data sensing difficulties.",2155-5052,979-8-3503-2152-4,10.1109/BMSB58369.2023.10211235,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211235,6G;data architecture;AI;core network,6G mobile communication;Data privacy;Distributed databases;Collaboration;Memory;Transforms;Network architecture,,1.0,,7.0,IEEE,16 Aug 2023,14-16 June 2023,14-16 June 2023,IEEE,IEEE Conferences
A Big Data Approach for Health Data Information Retrieval,M. Ciampi; E. Masciari; G. de Pietro; S. Silvestri,"ICAR-CNR, Naples, NA, Italy; University Federico II, Naples, NA, Italy; ICAR-CNR, Naples, NA, Italy; ICAR-CNR, Naples, NA, Italy",2019 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),6 Feb 2020,2019,,,2533,2540,"In this paper we address the problem of analyzing biomedical data collection with the purpose of searching for semantic similarity among textual documents. In details, we leverage Word Embeddings models obtained by word2vec algorithm and a specific Big Data architecture for their management, defining an approach able to permit the retrieving of semantic similar texts among a huge biomedical text corpus. The proposed architecture has been developed with the purpose of improving a previous implementation, lowering the computational time and allowing in this way the use of the whole PubMed library as dataset, proving also the usability of this methodology in a real context.",,978-1-7281-1867-3,10.1109/BIBM47256.2019.8983302,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8983302,,Semantic search;Biological system modeling;Natural languages;Computer architecture;Big Data;Information retrieval;Libraries;Data models;Bioinformatics;Usability,,,,29.0,IEEE,6 Feb 2020,18-21 Nov. 2019,18-21 Nov. 2019,IEEE,IEEE Conferences
Addressing the Small Files Issue in Hadoop,S. Yadav; S. Gali; S. Bangarusamy; M. Mahmoud,"Department of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Department of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Department of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Department of Computer Science and Engineering, Oakland University, Rochester, MI, USA",2021 International Conference on Computational Science and Computational Intelligence (CSCI),22 Jun 2022,2021,,,392,396,"With the advancement of cloud technologies, Distributed File Systems (DFSs) are getting more attention. Recently, Hadoop Distributed File System (HDFS) has become the most popular Distributed File System based on a map-reduce framework to store very large-scale data. However, it has various shortcomings in handling small-sized file metadata, I/O performance, security issues, etc. In this paper, we address the small size file storage failure of HDFS, discuss and evaluate the various possible solutions for the same. Analysis of these solutions led to the conclusion of using more robust cloud options in the industry for storing very large-scale data in terms of scalability and cost. The major goal of this paper is to explore the strategies for overcoming the issues of handling small-sized files in HDFS, potentially known for handling large datasets faster, and discuss the reliability of its alternatives (AWS S3, DynamoDB, Azure Data Lake, Azure Blob Storage) by comparing their performance and security measures.",,978-1-6654-5841-2,10.1109/CSCI54926.2021.00136,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9799044,Deep Learning;Distributed File System (DFS);Hadoop Distributed File System (HDFS);DynamoDB;Azure Data Lake;Azure Blob Storage,Industries;Costs;File systems;Scientific computing;Scalability;Distributed databases;Metadata,,,,17.0,IEEE,22 Jun 2022,15-17 Dec. 2021,15-17 Dec. 2021,IEEE,IEEE Conferences
Towards a Hybrid Imputation Approach Using Web Tables,A. Ahmadov; M. Thiele; J. Eberius; W. Lehner; R. Wrembel,"Faculty of Computer Science, Dresden University of Technology, Dresden, Germany; Faculty of Computer Science, Dresden University of Technology, Dresden, Germany; Faculty of Computer Science, Dresden University of Technology, Dresden, Germany; Faculty of Computer Science, Dresden University of Technology, Dresden, Germany; Poznan University of Technology, Institute of Computing Science, Poznan, Poland",2015 IEEE/ACM 2nd International Symposium on Big Data Computing (BDC),15 Feb 2016,2015,,,21,30,"Data completeness is one of the most important data quality dimensions and an essential premise in data analytics. With new emerging Big Data trends such as the data lake concept, which provides a low cost data preparation repository instead of moving curated data into a data warehouse, the problem of data completeness is additionally reinforced. While traditionally the process of filling in missing values is addressed by the data imputation community using statistical techniques, we complement these approaches by using external data sources from the data lake or even the Web to lookup missing values. In this paper we propose a novel hybrid data imputation strategy that, takes into account the characteristics of an incomplete dataset and based on that chooses the best imputation approach, i.e. either a statistical approach such as regression analysis or a Web-based lookup or a combination of both. We formalize and implement both imputation approaches, including a Web table retrieval and matching system and evaluate them extensively using a corpus with 125M Web tables. We show that applying statistical techniques in conjunction with external data sources will lead to a imputation system which is robust, accurate, and has high coverage at the same time.",,978-0-7695-5696-3,10.1109/BDC.2015.38,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7406326,Web mining;Data preprocessing;Machine learning,Indexes;Lakes;Companies;Big data;Data mining;Industries;Data analysis,,18.0,,18.0,IEEE,15 Feb 2016,7-10 Dec. 2015,7-10 Dec. 2015,IEEE,IEEE Conferences
An efficient and scalable recommender system for the smart web,A. Baldominos; Y. Saez; E. Albacete; I. Marrero,Computer Science Dept. Universidad Carlos III de Madrid; Computer Science Dept. Universidad Carlos III de Madrid; Computer Science Dept. Universidad Carlos III de Madrid; Zed Worldwide,2015 11th International Conference on Innovations in Information Technology (IIT),14 Jan 2016,2015,,,296,301,"This work describes the development of a web recommender system implementing both collaborative filtering and content-based filtering. Moreover, it supports two different working modes, either sponsored or related, depending on whether websites are to be recommended based on a list of ongoing ad campaigns or in the user preferences. Novel recommendation algorithms are proposed and implemented, which fully rely on set operations such as union and intersection in order to compute the set of recommendations to be provided to end users. The recommender system is deployed over a real-time big data architecture designed to work with Apache Hadoop ecosystem, thus supporting horizontal scalability, and is able to provide recommendations as a service by means of a RESTful API. The performance of the recommender is measured, resulting in the system being able to provide dozens of recommendations in few milliseconds in a single-node cluster setup.",,978-1-4673-8511-4,10.1109/INNOVATIONS.2015.7381557,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7381557,,Recommender systems;Uniform resource locators;Collaboration;Computer architecture;Big data;Algorithm design and analysis;Real-time systems,,3.0,,21.0,IEEE,14 Jan 2016,1-3 Nov. 2015,1-3 Nov. 2015,IEEE,IEEE Conferences
Towards an Architecture to Support Data Access in Research Data Spaces,J. Möller; D. Jankowski; A. Hahn,"Department of Computer Science, Carl von Ossietzky University Oldenburg, Oldenburg, Germany; R&D Division Transportation OFFIS, Institute for Computer Science, Oldenburg, Germany; Department of Computer Science, Carl von Ossietzky University Oldenburg, Oldenburg, Germany",2021 IEEE 22nd International Conference on Information Reuse and Integration for Data Science (IRI),17 Nov 2021,2021,,,310,317,"Using data from different data sources is a common procedure in data-driven research. As required data is often not available from centrally managed sources, the concept of data spaces has more and more frequently been utilized to integrate decentral data sources and supporting the access to these. However, decentrally organized data management leads to differences in data models, formats and technologies and the problem of matching data from different sources most often still requires significant manual work, either from the provider or the consumer of the data. Especially in research data spaces, properties of data sources are often dynamically modified or extended, and complex queries are formulated to access the data. In this paper, we present an architecture to approach this problem by automatically exploring the different data sources and searching for similar attributes. Matching attributes are then assembled to so-called vocabularies, that represent common concepts in the data space independently from their actual representations. This dynamic knowledge base is then used to efficiently query and access data in the data space. Finally, an application of the concept is presented to demonstrate the applicability of our architectural framework.",,978-1-6654-3875-9,10.1109/IRI51335.2021.00049,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9599115,data space access;data architecture;research data management;data vocabulary,Vocabulary;Runtime;Knowledge based systems;Systems architecture;Manuals;Machine learning;Search problems,,2.0,,42.0,IEEE,17 Nov 2021,10-12 Aug. 2021,10-12 Aug. 2021,IEEE,IEEE Conferences
Key Technical Points Analysis of the Civil Aviation Data Governance System,T. Yuan; Y. Liu; X. Liu,"Big Data and Artificial Intelligence Department, Civil Aviation Management Institute of China, Beijing, China; Big Data and Artificial Intelligence Department, Civil Aviation Management Institute of China, Beijing, China; Big Data and Artificial Intelligence Department, Civil Aviation Management Institute of China, Beijing, China",2024 4th International Conference on Intelligent Communications and Computing (ICICC),11 Dec 2024,2024,,,213,216,"As a new type of production factor, data is a crucial foundation for the digital transformation of the civil aviation industry. In the past two years, the Civil Aviation Administration of China (CAAC) has successively issued the “7+1” series of Smart Civil Aviation Data Governance Standards, providing guidance for industry data governance and offering solutions for “how to manage and use data” in civil aviation. This article combines national development trends and the current state of industry data to analyze the civil aviation data governance system and its construction key points through the interpretation of these series of standards.",,979-8-3315-3036-5,10.1109/ICICC63565.2024.10780590,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10780590,Civil aviation data;Data governance;Data architecture;Data quality;Data security;Data services;Data sharing,Industries;Systematics;Digital transformation;Data security;Information sharing;Production;Market research;Data governance;Standards;Engines,,,,7.0,IEEE,11 Dec 2024,18-20 Oct. 2024,18-20 Oct. 2024,IEEE,IEEE Conferences
MeWP: Meta-learning based Water-Level Prediction,J. Mao; O. Yun; H. Kim; H. Chang; X. Sun,Shanghai American School; Shanghai American School; Shanghai American School; Shanghai American School; University of Oxford Peter,2022 IEEE International Conference on Big Data (Big Data),26 Jan 2023,2022,,,1886,1891,"Recently, extreme heat waves have swept the world, exacerbating the pressing issue of increased drought occurrences. Accurate water level prediction is crucial in combating droughts. However, current water level prediction models lack interchangeability between different bodies of water and ultimately fail to consider the relevance between different hydrological systems, rendering them inaccurate and ineffective. Therefore, a generalized, adaptable, and reliable water level prediction model is crucial.In this paper, we propose a meta-learning based model called MeWP to address such issues. To incorporate meta-learning methods, we initially embed and compile different lake data and subsequently generate global optimal initial parameters. We also design a scalable meta-trained learning based on dataset size to assist convergence efficiency on different water systems. The conclusions of our extensive experiments on five public datasets demonstrate the superior stability, accuracy, and flexibility of MeWP compared to other state-of-the-art methods.",,978-1-6654-8045-1,10.1109/BigData55660.2022.10020854,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10020854,Water level Prediction;Meta-Learning,Training;Adaptation models;Water storage;Droughts;Training data;Predictive models;Lakes,,1.0,,23.0,IEEE,26 Jan 2023,17-20 Dec. 2022,17-20 Dec. 2022,IEEE,IEEE Conferences
Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,G. Eagar,,Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,,2021,,,,,"The missing expert-led manual for the AWS ecosystem — go from foundations to building data engineering pipelines effortlessly Purchase of the print or Kindle book includes a free eBook in the PDF format.Key FeaturesLearn about common data architectures and modern approaches to generating value from big dataExplore AWS tools for ingesting, transforming, and consuming data, and for orchestrating pipelinesLearn how to architect and implement data lakes and data lakehouses for big data analytics from a data lakes expertBook DescriptionWritten by a Senior Data Architect with over twenty-five years of experience in the business, Data Engineering for AWS is a book whose sole aim is to make you proficient in using the AWS ecosystem. Using a thorough and hands-on approach to data, this book will give aspiring and new data engineers a solid theoretical and practical foundation to succeed with AWS. As you progress, you’ll be taken through the services and the skills you need to architect and implement data pipelines on AWS. You'll begin by reviewing important data engineering concepts and some of the core AWS services that form a part of the data engineer's toolkit. You'll then architect a data pipeline, review raw data sources, transform the data, and learn how the transformed data is used by various data consumers. You’ll also learn about populating data marts and data warehouses along with how a data lakehouse fits into the picture. Later, you'll be introduced to AWS tools for analyzing data, including those for ad-hoc SQL queries and creating visualizations. In the final chapters, you'll understand how the power of machine learning and artificial intelligence can be used to draw new insights from data. By the end of this AWS book, you'll be able to carry out data engineering tasks and implement a data pipeline on AWS independently.What you will learnUnderstand data engineering concepts and emerging technologiesIngest streaming data with Amazon Kinesis Data FirehoseOptimize, denormalize, and join datasets with AWS Glue StudioUse Amazon S3 events to trigger a Lambda process to transform a fileRun complex SQL queries on data lake data using Amazon AthenaLoad data into a Redshift data warehouse and run queriesCreate a visualization of your data using Amazon QuickSightExtract sentiment data from a dataset using Amazon ComprehendWho this book is forThis book is for data engineers, data analysts, and data architects who are new to AWS and looking to extend their skills to the AWS cloud. Anyone new to data engineering who wants to learn about the foundational concepts while gaining practical experience with common data engineering services on AWS will also find this book useful. A basic understanding of big data-related topics and Python coding will help you get the most out of this book but it’s not a prerequisite. Familiarity with the AWS console and core services will also help you follow along.",,9781800569041,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162399.pdf&bkn=10162399&pdfType=book,,,,,,,,27 Jun 2023,,,Packt Publishing,Packt Publishing eBooks
Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,S. Nudurupati,,Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,,2021,,,,,"Get started with distributed computing using PySpark, a single unified framework to solve end-to-end data analytics at scaleKey FeaturesDiscover how to convert huge amounts of raw data into meaningful and actionable insightsUse Spark's unified analytics engine for end-to-end analytics, from data preparation to predictive analyticsPerform data ingestion, cleansing, and integration for ML, data analytics, and data visualizationBook DescriptionApache Spark is a unified data analytics engine designed to process huge volumes of data quickly and efficiently. PySpark is Apache Spark's Python language API, which offers Python developers an easy-to-use scalable data analytics framework. Essential PySpark for Scalable Data Analytics starts by exploring the distributed computing paradigm and provides a high-level overview of Apache Spark. You'll begin your analytics journey with the data engineering process, learning how to perform data ingestion, cleansing, and integration at scale. This book helps you build real-time analytics pipelines that help you gain insights faster. You'll then discover methods for building cloud-based data lakes, and explore Delta Lake, which brings reliability to data lakes. The book also covers Data Lakehouse, an emerging paradigm, which combines the structure and performance of a data warehouse with the scalability of cloud-based data lakes. Later, you'll perform scalable data science and machine learning tasks using PySpark, such as data preparation, feature engineering, and model training and productionization. Finally, you'll learn ways to scale out standard Python ML libraries along with a new pandas API on top of PySpark called Koalas. By the end of this PySpark book, you'll be able to harness the power of PySpark to solve business problems.What you will learnUnderstand the role of distributed computing in the world of big dataGain an appreciation for Apache Spark as the de facto go-to for big data processingScale out your data analytics process using Apache SparkBuild data pipelines using data lakes, and perform data visualization with PySpark and Spark SQLLeverage the cloud to build truly scalable and real-time data analytics applicationsExplore the applications of data science and scalable machine learning with PySparkIntegrate your clean and curated data with BI and SQL analysis toolsWho this book is forThis book is for practicing data engineers, data scientists, data analysts, and data enthusiasts who are already using data analytics to explore distributed and scalable data analytics. Basic to intermediate knowledge of the disciplines of data engineering, data science, and SQL analytics is expected. General proficiency in using any programming language, especially Python, and working knowledge of performing data analytics using frameworks such as pandas and SQL will help you to get the most out of this book.",,9781800563094,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162348.pdf&bkn=10162348&pdfType=book,,,,,,,,27 Jun 2023,,,Packt Publishing,Packt Publishing eBooks
FaaS and Furious: abstractions and differential caching for efficient data pre-processing,J. Tagliabue; R. Curtin; C. Greco,"Bauplan Labs, New York, US; Bauplan Labs, Atlanta, US; Bauplan Labs, New York, US",2024 IEEE International Conference on Big Data (BigData),16 Jan 2025,2024,,,3562,3567,"Data pre-processing pipelines are the bread and butter of any successful AI project. We introduce a novel programming model for pipelines in a data lakehouse, allowing users to interact declaratively with assets in object storage. Motivated by real-world industry usage patterns, we exploit these new abstractions with a columnar and differential cache to maximize iteration speed for data scientists, who spent most of their time in pre-processing – adding or removing features, restricting or relaxing time windows, wrangling current or older datasets. We show how the new cache works transparently across programming languages, schemas and time windows, and provide preliminary evidence on its efficiency on standard data workloads.",2573-2978,979-8-3503-6248-0,10.1109/BigData62323.2024.10825377,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825377,faas;data processing;data pipelines;cache;lakehouse,Industries;Computer languages;Dairy products;Pipelines;Programming;Big Data;Data models;Artificial intelligence;Standards,,1.0,,25.0,IEEE,16 Jan 2025,15-18 Dec. 2024,15-18 Dec. 2024,IEEE,IEEE Conferences
Enterprise Data Strategy: A Decentralized Data Mesh Approach,V. K. Butte; S. Butte,"NA; University of Idaho, Idaho Falls, ID, USA",2022 International Conference on Data Analytics for Business and Industry (ICDABI),14 Feb 2023,2022,,,62,66,"As the enterprises experience exponential growth of data, the centralized approach of data lakes is falling short of meeting dynamic business needs. This has given rise to a data mesh approach focusing on data as a product thinking, distributed domain driven architectures, federated governance and self-serving data infrastructure. This paper provides an overview of data mesh concepts, reference architectures and guidance on practical implementation to make data mesh a success.",,978-1-6654-9058-0,10.1109/ICDABI56818.2022.10041672,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10041672,Cloud;Data strategy;data mesh;data lake architecture;Cloud computing;enterprise data strategy,Industries;Data analysis;Distributed databases;Focusing;Computer architecture;Lakes;Big Data applications,,19.0,,7.0,IEEE,14 Feb 2023,25-26 Oct. 2022,25-26 Oct. 2022,IEEE,IEEE Conferences
Metadata in Data Lake Ecosystems,A. Zgolli; C. Collet; C. Madera,NA; NA; NA,Data Lakes,,2020,,,57,96,"The notion of metadata has been used in information management long before the emergence of computer science, in fields related to documentation or cataloguing. The National Information Security Organization classification of metadata encompasses the following four types: descriptive metadata, structural metadata, administrative metadata, and markup languages. A metadata schema consists of a labeling, marking or encoding system, used for storing information about the way data is organized and structured. Business metadata define the information content that the data provide in a business context. Business metadata are an important aspect in any successful information governance program. Navigational integration metadata describe the data linkage and data movement within the environments. Operational metadata describes the data integration applications and supporting job runs. Primary sources of operational metadata include data integration job logs and data quality checks. In a data lake ecosystem, as well as other information systems, metadata are varied and pervasive.",,9781119720423,10.1002/9781119720430.ch4,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9822310.pdf&bkn=9820901&pdfType=chapter,,Metadata;Business;Big Data applications;Organizations;Interoperability;Knowledge based systems;Standards organizations,,,,,,12 Jul 2022,,,Wiley,Wiley Data and Cybersecurity eBook Chapters
