"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"3-D Object Tracking in Panoramic Video and LiDAR for Radiological Source–Object Attribution and Improved Source Detection","M. R. Marshall; D. Hellfeld; T. H. Y. Joshi; M. Salathe; M. S. Bandstra; K. J. Bilton; R. J. Cooper; J. C. Curtis; V. Negut; A. J. Shurley; K. Vetter","Nuclear Engineering Department, University of California, Berkeley, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Nuclear Engineering Department, University of California, Berkeley, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Lawrence Berkeley National Laboratory (LBNL), Applied Nuclear Physics (ANP) Program, Berkeley, CA, USA; Nuclear Engineering Department, University of California, Berkeley, Berkeley, CA, USA; Nuclear Engineering Department, University of California, Berkeley, Berkeley, CA, USA",IEEE Transactions on Nuclear Science,"15 Feb 2021","2021","68","2","189","202","Networked detector systems can be deployed in urban environments to aid in the detection and localization of radiological and/or nuclear material. However, effectively responding to and interpreting a radiological alarm using spectroscopic data alone may be hampered by a lack of situational awareness, particularly in complex environments. This study investigates the use of Light Detection and Ranging (LiDAR) and streaming video to enable real-time object detection and tracking, and the fusion of this tracking information with radiological data for the purposes of enhanced situational awareness and increased detection sensitivity. This work presents an object detection, tracking, and novel source–object attribution analysis that is capable of operating in real time. By implementing this analysis pipeline on a custom-developed system that comprises a static 2 in.  $\times 4$  in.  $\times16$  in. NaI(Tl) detector colocated with a 64-beam LiDAR and four monocular cameras, we demonstrate the ability to accurately correlate trajectories from tracked objects to spectroscopic gamma-ray data in real time and use physics-based models to reliably discriminate between source-carrying and nonsource-carrying objects. In this work, we describe our approach in detail and present a quantitative performance assessment that characterizes the source–object attribution capabilities of both video and LiDAR. Additionally, we demonstrate the ability to simultaneously track pedestrians and vehicles in a mock urban environment and use this tracking information to improve both detection sensitivity and situational awareness using our contextual-radiological data fusion methodology.","1558-1578","","10.1109/TNS.2020.3047646","U.S. Department of Homeland Security through competitively awarded; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9309235","Object detection;object tracking;radiological search;source attribution","Laser radar;Object detection;Cameras;Object tracking;Trajectory;Three-dimensional displays;Detectors","","16","","34","IEEE","28 Dec 2020","Feb. 2021","","IEEE","IEEE Journals"
"An Architecture for a Task-Oriented Surveillance System: A Service- and Event-Based Approach","J. Moßgraber; F. Reinert; H. Vagts","System Technologies and Image Exploitation IOSB, Fraunhofer Institute of Optronics, Karlsruhe, Germany; System Technologies and Image Exploitation IOSB, Fraunhofer Institute of Optronics, Karlsruhe, Germany; System Technologies and Image Exploitation IOSB, Fraunhofer Institute of Optronics, Karlsruhe, Germany",2010 Fifth International Conference on Systems,"13 May 2010","2010","","","146","151","Due to the increasing threat posed by crime, industrial espionage and even terrorism, video surveillance systems have become more important and powerful during the last years. While most commercially available surveillance systems have to be managed by human operators, who constantly monitor all video streams, several experimental systems from different research groups already include robust video processing approaches for (semi-) automated surveillance. Still, most research activities focus on a sensororiented approach to video analytics of large and distributed camera networks, aiming to extract, analyze and store all extractable information from the video streams. In real-life applications, however, only a limited set of specific threats needs to be covered. Accordingly, only a small subset of potentially extractable information has to be monitored. Besides the huge amount of raw video data, modern surveillance systems are also extended with other sensors that deliver even more data. As a consequence, a new paradigm is introduced, called task-oriented information and data processing for surveillance systems. In the proposed system NEST (Network Enabled Surveillance and Tracking) following the task-oriented approach, every resource allocation, data acquisition, and analysis process is assigned to a specific surveillance task. In order to meet the requirements of taskoriented surveillance, the proposed architecture combines a Service-Oriented Architecture with an Event-Driven Architecture (Event-driven SOA).","","978-1-4244-6232-2","10.1109/ICONS.2010.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5464144","task-oriented;event-driven SOA;communication buses;surveillance;multi-camera tracking","Data mining;Streaming media;Information analysis;Service oriented architecture;Terrorism;Video surveillance;Power system management;Humans;Computerized monitoring;Robustness","","16","1","10","IEEE","13 May 2010","11-16 April 2010","11-16 April 2010","IEEE","IEEE Conferences"
"Distributing Essential Logical Deductions to Surveillance Personnel and a Video Recorder","T. Räty; M. Lindholm; M. Nieminen; J. Oikarinen","VTT Technical Research Center of Finland, Oulu, Finland; VTT Technical Research Center of Finland, Oulu, Finland; VTT Technical Research Center of Finland, Oulu, Finland; VTT Technical Research Center of Finland, Oulu, Finland","2008 The Second International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies","10 Oct 2008","2008","","","295","304","The Single Location Surveillance Point (SLSP) is an indoor distributed multi-sensor surveillance software system. It encompasses an arbitrary amount of sensors that collect data from a single location, which is the surveillance point. The ensuing sensors are realized: a fingerprint sensor attached to a door with an electronic lock, a video camera, an audio sensor, and a network analyzing monitor. Each sensor collects information from its ambit. Once the crude data has been acquired from the sensors and transmitted to Logical Decision Making Server (LDMS) by the session server, the LDMS automatically performs logical deductions based on the data received from the sensors. The logical deductions create: 1) information for end users or 2) control messages to sensors. Based on the alarms, the LDMS can ordain instructions to the video recorder. The LDMS distributes the logical deductions to the human security administrator of the Security Manager Server (SMSU) and/or the end devices of the nomadic guards. The SLSP system provide the surveillance personnel refined information cogent to occurring events of the surveyed area. The SLSP system intends to decrement the amount of superfluous information rendered to the surveillance personnel, by providing automatically derived information. These two antecedently depicted facets are the main endeavors of the SLSP system distribution of logical deductions. The operability of the constructed prototype indicates that this endeavor is attained. The research is based on the constructive method of the related publications and technologies and the results are derived by the implemented branch of the SLSP system.","","978-0-7695-3367-4","10.1109/UBICOMM.2008.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4641351","","Sensors;Surveillance;Servers;Monitoring;Streaming media;Security;Humans","","2","","23","IEEE","10 Oct 2008","29 Sept.-4 Oct. 2008","29 Sept.-4 Oct. 2008","IEEE","IEEE Conferences"
"Improving Real-Time Data Streaming Security to Promote Patient and Physician Socialization","H. Sachdev; H. Wimmer; L. Chen","Dept. of Information Technology, Georgia Southern University, Statesboro, GA, USA; Dept. of Information Technology, Georgia Southern University, Statesboro, GA, USA; Dept. of Information Technology, Georgia Southern University, Statesboro, GA, USA","2016 IEEE International Conferences on Big Data and Cloud Computing (BDCloud), Social Computing and Networking (SocialCom), Sustainable Computing and Communications (SustainCom) (BDCloud-SocialCom-SustainCom)","31 Oct 2016","2016","","","309","316","Promoting the socialization of personal health information (PHI) via sharing presents challenges due to confidentiality and privacy protections required by individuals and mandated by HIPAA (Health Insurance Portability and Accountability Act). Sharing PHI facilitates improved clinical decision support and evidence based medicine. The volume, variety, veracity and velocity of PHI is increasing with the advent and commercialization of wearable sensor technology requiring the streaming of real-time personal health data. In order to promote sharing of streaming, sensor-based PHI security and performance are demanded. In response to these concerns, this work instantiates and demonstrates a method to secure streaming of data via RC4 encryption while improving its security by incorporating variable length cipher strength via a proposed PRGA key rotation method. To facilitate this method, multiple keys can be transmitted over disparate mediums or channels in an extension to RC4, dubbed RC4 modified (RC4m). This work serves as an important step toward efficient and secure transmission of PHI to promote sharing in a social context between patient and physician.","","978-1-5090-3936-4","10.1109/BDCloud-SocialCom-SustainCom.2016.54","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7723708","Encryption;Data privacy;Cipher;Cryptography;Random Number Generation;RC4;PHI","Encryption;Ciphers;Medical services;Algorithm design and analysis;Real-time systems","","1","","28","IEEE","31 Oct 2016","8-10 Oct. 2016","8-10 Oct. 2016","IEEE","IEEE Conferences"
"Comprehensive Emergency Vehicle Signaling Through 5G-Enhanced V2X Technologies","L. M. Gladence; R. R; A. T. V S; D. R K; S. S. M; I. T M","Department of Information Technology, School of Computing, Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu, India; Department of Information Technology, School of Computing, Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu, India; Department of Information Technology, School of Computing, Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu, India; Department of Information Technology, School of Computing, Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. College of Engineering and Technology, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. College of Engineering and Technology, Tamil Nadu, India",2025 3rd International Conference on Sustainable Computing and Data Communication Systems (ICSCDS),"24 Sep 2025","2025","","","1298","1304","Emergency vehicles (EVs) frequently experience delays in metropolitan settings because of traffic jams and ineffective traffic infrastructure. A consistent framework for dynamic EV priority is lacking in present systems, despite the fact that V2X technologies like DSRC and 5G allow real-time communication. A clever V2X-based traffic management system that combines sophisticated communication, sensor fusion, and AI-driven decision-making is proposed in this research. In order to identify abnormal vehicle motions and improve situational awareness, the system analyses data from the gyroscope, accelerometer, jerk, and yaw rate. Predictive safety elements that encourage proactive collision avoidance include Time to Collision (TTC) and Deceleration Rate. Additional safety layers include CAN Bus data, RSU monitoring, and rapid speed change detection. With the help of WebRTC and FFmpeg streaming on IP cameras and CBAM for low-latency data exchange, real-time perception is accomplished. Features like C-V2X-powered Lane Change Assist, Turn Assist, and Crash Prevention guarantee safe EV driving. By improving response times and road safety, this integrated system promotes intelligent urban transportation.","","979-8-3315-1250-7","10.1109/ICSCDS65426.2025.11167634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11167634","Yaw Rate;Jerk Analysis;Accelerometer;Gyroscope;Time to Collision (TTC);Deceleration Rate;Cooperative Lane Change Assist;Proactive Crash Prevention","Prevention and mitigation;Sensor fusion;Real-time systems;Gyroscopes;Delays;Vehicle dynamics;Low latency communication;Vehicle-to-everything;Vehicles;Accidents","","","","14","IEEE","24 Sep 2025","6-8 Aug. 2025","6-8 Aug. 2025","IEEE","IEEE Conferences"
"Hybrid Edge-Cloud AI and Blockchain System Architecture for Real-Time Decision-Making in IT Project Management","G. Ganesh; M. A. Nasreen; A. Jaganathan","Computer Science and Engineering Chennai Institute of Technology, Chennai, India; Depatment of Computer Science and Engineering, Chennai Institute Of Technology, Chennai, India; Computer Science and Engineering Chennai Institute of Technology, Chennai, India","2025 4th International Conference on Automation, Computing and Renewable Systems (ICACRS)","14 Jan 2026","2025","","","751","755","In this article a solution is presented for a hybrid edge-cloud AI architecture, integrated with blockchain, to alleviate major IT project issues: latency, energy efficiency, security and decision-making accuracy. Its low- latency processing capabilities contribute to adaptive learning and collaboration by harnessing the computing capabilities of cloud computing and the quick responsiveness of edge devices. The architecture incorporates AI-enabled decision support, blockchain-enabled data integrity, and finite access to resources, all while supporting IT workflows performance, privacy, and scalability. The architecture aspects (low latency, lightweight model, low energy, blockchain data integrity, etc.) allow for, but are not limited to: lightweight AI model deployment through knowledge distillation or model compression; task offloading using reinforcement learning based Neural Architecture Search (NAS); deep Q-learning for resource allocation; federated learning for privacy-preserving training; smart contracts and encrypted communications on blockchain for enhanced security; and the ability to support real-time monitoring employing LSTM-based analytics or AEs for predictive analytics, and early risk monitoring or anomaly detection. . For instance, in phases of the above-mentioned framework, Implementation of this architecture framework managed to reduce latency and energy consumption by around 42.3% and 44.7%, respectively. Improvements in accuracy of AI models reached 12.1% and precision(2.96%) and recall (16.6%) in anomaly detection were also achieved. Furthermore, efficiencies in combined task offloading increased by 59.0%, depending on the model types. This framework's distinctive integration of edge-cloud capabilities, blockchain governance, and real-time analytics enables an autonomous, secured, and efficient environment in project management to help establish intelligent infrastructures in future IT innovations.","","979-8-3315-4886-5","10.1109/ICACRS67045.2025.11324399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11324399","Edge-Cloud AI Architecture;Artificial Intelligence (AI);Real-Time Decision-Making;IT Project Management;Machine Learning;Risk Management;Resource allocation","Accuracy;Decision making;Project management;Computer architecture;Predictive models;Real-time systems;Blockchains;Resource management;Artificial intelligence;Anomaly detection","","","","16","IEEE","14 Jan 2026","10-12 Dec. 2025","10-12 Dec. 2025","IEEE","IEEE Conferences"
"Going Beyond Citizen Data Collection with Mapster: A Mobile+Cloud Real-Time Citizen Science Experiment","Y. Liu; P. Piyawongwisal; S. Handa; L. Yu; Y. Xu; A. Samuel","University of Illinois at Urbana-Champaign, Urbana, IL, USA; University of Illinois at Urbana-Champaign, Urbana, IL, USA; University of Illinois at Urbana-Champaign, Urbana, IL, USA; University of Illinois at Urbana-Champaign, Urbana, IL, USA; Microsoft Research, Microsoft Corporation, Redmond, WA, USA; Microsoft Research, Microsoft Corporation, Redmond, WA, USA",2011 IEEE Seventh International Conference on e-Science Workshops,"16 Jan 2012","2011","","","1","6","Citizens have always played an important role in emergency management such as urban flooding response. New information and communication technologies such as smart phones and computer-based social networks have great potential to transform the roles of citizens in emergency management. However, current digital citizen science projects are usually limited in three areas: 1) limited one-way citizen participation, 2) no processing and integration of citizens' reports with other existing infrastructure sensing data, 3) no personalized near-real-time spatiotemporal visualization tools for citizens to instantly view aggregated data to gain updated situational awareness. We developed a Mapster application that specifically addresses these issues. First, we leveraged Twitter's geo-referenced tweets functionality to design a customized smart phone application for citizens to report a set of events that have been identified in past urban flooding situations such as ""basement flooding"" and ""powerline down"" etc. Second, a Cloud-based semantic streaming data harvesting and processing tool was developed to fetch and process both the Twitter feeds and other infrastructure sensing data such as US National Weather Service's radar data. Third, a user can instantly explore the heterogeneous data processed and provided by the Cloud service through a map-based spatiotemporal animation tool on the smart phone to see how all the events evolve before, during, and after a storm. Such a two-way information flow significantly improves citizen participation and their sense of situational awareness. We present our architecture, implementation, and discussion of issues on citizen science data collection platforms, integration of heterogeneous data sources and future work plan.","","978-1-4673-0026-1","10.1109/eScienceW.2011.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6130723","citizen science;emergency management;mapster;Windows Phone 7;data integration;spatiotemporal animation;urban flooding response","Real time systems;Sensors;Smart phones;Twitter;Floods;Data visualization;Spatiotemporal phenomena","","18","","25","IEEE","16 Jan 2012","5-8 Dec. 2011","5-8 Dec. 2011","IEEE","IEEE Conferences"
"A Suite of Efficient Randomized Algorithms for Streaming Record Linkage","D. Karapiperis; C. Tjortjis; V. S. Verykios","International Hellenic University, Thermi, Thessaloniki, Greece; International Hellenic University, Thermi, Thessaloniki, Greece; Hellenic Open University, Patras, Greece",IEEE Transactions on Knowledge and Data Engineering,"5 Jun 2024","2024","36","7","2803","2813","Organizations leverage massive volumes of information and new types of data to generate unprecedented insights and improve their outcomes. Correctly identifying duplicate records that represent the same entity, such as user, customer, patient and so on, a process commonly known as record linkage, can improve service levels, accelerate sales, or elevate healthcare decision support. Towards this direction, blocking methods are used with the aim to group matching records in the same block using a combination of their attributes as blocking keys. This paper introduces a suite of randomized algorithms specifically crafted for streaming record linkage settings. Using a bounded in-memory data structure, in terms of the number of blocks and positions within each block, our algorithms guarantee that the most frequently accessed and the most recently used blocks remain in main memory and, additionally, the records within a block are renewed on a rolling basis. The operation of our algorithms rely on simple random choices, instead of utilizing cumbersome sorting data structures, which ensure that the probability of inactive blocks and older records to remain in main memory decays in order to free space for more promising blocks and fresher records, respectively. We also introduce an algorithm that performs approximate blocking to tackle the problem of misspellings and typos present in the blocking keys. The experimental evaluation showcases that our proposed algorithms scale efficiently to data streams by providing certain accuracy guarantees.","1558-2191","","10.1109/TKDE.2024.3361022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10418556","Data integration;entity resolution;randomization;record linkage","Couplings;Streams;Soft sensors;Real-time systems;Indexes;Data structures;Approximation algorithms","","4","","24","IEEE","1 Feb 2024","July 2024","","IEEE","IEEE Journals"
"Adaptive Mixture-Based Neural Network Approach for Higher-Level Fusion and Automated Behavior Monitoring","D. Garagic; B. J. Rhodes; N. A. Bomberger; M. Zandipour","Adaptive Reasoning Technologies Directorate, Fusion Technology and Systems, BAE Systems, Advanced Information Technologies, Burlington, MA, USA; Adaptive Reasoning Technologies Directorate, Fusion Technology and Systems, BAE Systems, Advanced Information Technologies, Burlington, MA, USA; Adaptive Reasoning Technologies Directorate, Fusion Technology and Systems, BAE Systems, Advanced Information Technologies, Burlington, MA, USA; Adaptive Reasoning Technologies Directorate, Fusion Technology and Systems, BAE Systems, Advanced Information Technologies, Burlington, MA, USA",2009 IEEE International Conference on Communications,"11 Aug 2009","2009","","","1","6","A novel adaptive mixture-based neural network is presented for exploiting track data to learn normal patterns of motion behavior and detect deviations from normalcy. We have extended our prior approach by introducing multidimensional probability density components to represent class density using an adaptive mixture of such components. The number of components in the adaptive mixture algorithm, as well as the values of the parameters of the density components, is estimated from the data. The network utilizes a recursive version of the Expectation Maximization (EM) algorithm to minimize the Kullback-Leibler information metric by means of stochastic approximation combined with a rule for creation of new components. Learning occurs incrementally in order to allow the system to take advantage of increasing amounts of data without having to take the system offline periodically to update models. Continuous incremental learning enables the models of normal behavior to adapt well to evolving situations while maintaining high levels of performance. In addition, the adaptive mixtures neural network classifies streaming track data as normal or deviant. These capabilities contribute to higher-level fusion situational awareness and assessment objectives by enabling a shift of operator focus from sensor monitoring and activity detection to assessment and response. Our overall motion pattern learning approach learns behavioral patterns at a variety of conceptual, spatial, and temporal levels to reduce massive amounts of track data to a rich set of information regarding operator field of regard that supports rapid decision-making and timely response initiation.","1938-1883","978-1-4244-3435-0","10.1109/ICC.2009.5198703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5198703","","Adaptive systems;Neural networks;Computerized monitoring;Tracking;Motion detection;Multidimensional systems;Approximation algorithms;Stochastic processes;Sensor fusion;Decision making","","5","","16","IEEE","11 Aug 2009","14-18 June 2009","14-18 June 2009","IEEE","IEEE Conferences"
"Machine Learning Support for Radar-Based Surveillance Systems","K. Dästner; S. Haaga; B. von Haßler zu Roseneckh-Köhler; C. Mohrdieck; F. Opitz; E. Schmid","AIRBUS, Ulm, Germany; AIRBUS, Ulm, Germany; AIRBUS, Ulm, Germany; AIRBUS, Ulm, Germany; AIRBUS, Ulm, Germany; AIRBUS, Ulm, Germany",IEEE Aerospace and Electronic Systems Magazine,"7 Jul 2021","2021","36","7","8","25","Nowadays, radar-based surveillance systems already consist of highly complex tracking, sensor data fusion, and identification algorithms, which track the trajectories of moving objects. They are embedded in a real-time middleware with a straight forward processing chain according to the Joint Directors of Laboratories (JDL) fusion model. With the spread of new technologies, e.g., big data, distributed data processing and machine learning open up new possibilities for surveillance systems. Commercial data providers provide trajectories of all kinds of vessels and aircraft worldwide. Best known are automatic dependent surveillance-broadcast and (satellite-) automatic identification system used in air and maritime surveillance. Both are cooperative systems and, meanwhile, also integrated as the sensor source in surveillance systems. An advantage of these trajectories is that in addition to the unique identification of the object by an identifier, e.g., International Civil Aviation Organization code or Maritime Mobile Service Identity (MMSI), with which they can be easily assigned to the generating objects contain additional context data that can be used as labels for supervised machine learning. In addition, they are similar in structure to radar tracks and are, therefore, ideal for analysis and training of learning algorithms. This article gives an overview of how these new technologies in combination with big data of trajectories can be integrated into existing surveillance systems and how machine learning can help to improve situational awareness. It is intended as an overview to show which data and which methods open up new opportunities.","1557-959X","","10.1109/MAES.2020.3001966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9475886","","Heating systems;Machine learning algorithms;Surveillance;Atmospheric modeling;Vegetation;Big Data;Radar tracking;Object recognition;Training data;Spaceborne radar","","7","","83","IEEE","7 Jul 2021","1 July 2021","","IEEE","IEEE Magazines"
"Military Surveillance and Landmine Detection with Safe Path Planning","H. S; K. D. Kumar; S. J. Rishika; V. V. C K; A. V.M; A. S","Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India; Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India; Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India; Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India; Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India; Amrita School of Artificial Intelligence, Coimbatore, Amrita Vishwa Vidyapeetham, India",2025 IEEE 22nd India Council International Conference (INDICON),"20 Feb 2026","2025","","","1","6","In modern military and defense applications, landmine detection and surveillance face more rigorous challenges that require sophisticated autonomous solutions. This paper presents a multi-functional autonomous surveillance robot that integrates dual-layer landmine detection using metal sensing and chemical residue analysis and SLAM-based navigation for GPS-denied terrains, and CNN-based environmental threat classification. Experimental results show a detection accuracy of 94.9% (fire detection), 25 FPS real-time streaming, and successful SLAM-based mapping with dynamic obstacle avoidance, validating the system’s reliability and real-world applicability for defense operations. It comes up with a fire detection using machine learning and temperature detection. The system also utilizes an innovative air vacuum pump with a chemical filter that captures air particles, for explosive detection with trained dogs. The surveillance functionality is complemented by a Raspberry web camera, with real-time video streaming via a Flask-Based web interface. The system is proposed for battlefield safety improvement, human risk reduction, and provision of the optimal solution for threat detection.","2325-9418","979-8-3315-9031-4","10.1109/INDICON68490.2025.11392863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11392863","SLAM;Multi-Sensor Fusion;Autonomous Navigation;Landmine Detection;ROS;Defense Robotics","Landmine detection;Simultaneous localization and mapping;Navigation;Surveillance;Metals;Threat assessment;Safety;Sensors;Chemicals;Videos","","","","17","IEEE","20 Feb 2026","18-20 Dec. 2025","18-20 Dec. 2025","IEEE","IEEE Conferences"
"Social media alert and response to threats to citizens (SMART-C)","N. Adam; J. Eledath; S. Mehrotra; N. Venkatasubramanian","US Department of Homeland Security, Science & Technology Directorate, Washington, DC, USA; SRI International, Princeton, NJ; University of California, Irvine; University of California, Irvine","8th International Conference on Collaborative Computing: Networking, Applications and Worksharing (CollaborateCom)","7 Feb 2013","2012","","","181","189","Social media, such as blogs, Twitter, and information portals, have emerged as the dominant communication mechanism of society. Exploiting such input to gain awareness of an incident is a critical direction for research in effective emergency management. In this paper we present an overview of the SMART-C system, which is part of the social media initiative at the Department of Homeland Security. The system aims to enable robust bidirectional communication between emergency management and the public at large throughout the disaster life-cycle via a multitude of devices and modalities including cell phones, MMS messages, text messages, blogs, Twitter, etc. A discussion of the major components of SMART-C and related research challenges is included. These components include mechanisms to model event level semantic information, a platform for implementing multi-sensor fusion, mechanisms for estimating the veracity of information, data cleaning to reduce uncertainty and enhance accuracy of event detection and notification, and spatiotemporal analyses for pattern and trend analyses for higher level observations.","","978-1-4673-2740-4","10.4108/icst.collaboratecom.2012.250713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6450906","social media;emergency management;alerting;robust data analytics","Real-time systems;Analytical models;Databases;Noise reduction;Reliability;Visualization;Speech","","4","2","42","","7 Feb 2013","14-17 Oct. 2012","14-17 Oct. 2012","IEEE","IEEE Conferences"
"Energy-efficient Wearable-to-Mobile Offload of ML Inference for PPG-based Heart-Rate Estimation","A. Burrello; M. Risso; N. Tomasello; Y. Chen; L. Benini; E. Macii; M. Poncino; D. J. Pagliari","DEI, Università di Bologna, Bologna, Italy; Politecnico di Torino, Turin, Italy; Politecnico di Torino, Turin, Italy; DEI, Università di Bologna, Bologna, Italy; DEI, Università di Bologna, Bologna, Italy; Politecnico di Torino, Turin, Italy; Politecnico di Torino, Turin, Italy; Politecnico di Torino, Turin, Italy","2023 Design, Automation & Test in Europe Conference & Exhibition (DATE)","2 Jun 2023","2023","","","1","6","Modern smartwatches often include photoplethysmographic (PPG) sensors to measure heartbeats or blood pressure through complex algorithms that fuse PPG data with other signals. In this work, we propose a collaborative inference approach that uses both a smartwatch and a connected smartphone to maximize the performance of heart rate (HR) tracking while also maximizing the smartwatch's battery life. In particular, we first analyze the trade-offs between running on-device HR tracking or offloading the work to the mobile. Then, thanks to an additional step to evaluate the difficulty of the upcoming HR prediction, we demonstrate that we can smartly manage the workload between smartwatch and smartphone, maintaining a low mean absolute error (MAE) while reducing energy consumption. We benchmark our approach on a custom smartwatch prototype, including the STM32WB55 MCU and Bluetooth Low-Energy (BLE) communication, and a Raspberry Pi3 as a proxy for the smartphone. With our Collaborative Heart Rate Inference System (CHRIS), we obtain a set of Pareto-optimal configurations demonstrating the same MAE as State-of-Art (SoA) algorithms while consuming less energy. For instance, we can achieve approximately the same MAE of TimePPG-Small [1] (5.54 BPM MAE vs. 5.60 BPM MAE) while reducing the energy by 2.03×, with a configuration that offloads 80% of the predictions to the phone. Furthermore, accepting a performance degradation to 7.16 BPM of MAE, we can achieve an energy consumption of 179 uJ per prediction, 3.03× less than running TimePPG-Small on the smartwatch, and 1.82× less than streaming all the input data to the phone.","1558-1101","979-8-3503-9624-9","10.23919/DATE56975.2023.10137129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10137129","PPG;HR;MCUs;TinyML","Heart rate;Energy consumption;Wearable computers;Collaboration;Prototypes;Sensor fusion;Prediction algorithms","","3","","21","","2 Jun 2023","17-19 April 2023","17-19 April 2023","IEEE","IEEE Conferences"
"Autonomy in Use for Information Fusion Systems","E. Blasch","Air Force Office of Scientific Research, Arlington, VA",NAECON 2018 - IEEE National Aerospace and Electronics Conference,"6 Dec 2018","2018","","","1","8","Current trends in autonomy result from many technical advancements in artificial intelligence, information communication, and systems design. Systems design includes the combination of instrumentation, modeling, and computational architectures. Examples of architecture designs are autonomy in motion (AIM) for dynamic data assessment systems (e.g., robotics) and autonomy at rest (AAR) for static data collection systems (e.g., surveillance). However, there is a need for the analysis from streaming data architectures, which necessitates autonomy in use (AIU). AIU requires pragmatic use of message passing and data flow architectures; contextual and theoretic modeling; and user and information fusion. Information fusion provides methods for data aggregation, correlation, and temporal analysis. Together, AIU accesses the dynamic data for autonomy in change (AIC), information fusion from AAR in order to make AIM real-time decisions.","2379-2027","978-1-5386-6557-2","10.1109/NAECON.2018.8556777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8556777","Data Fusion;Autonomy in Use;Context assessment;Information Management","Surveillance;Message passing;Instruments;Computer architecture;Aerodynamics;Market research;Real-time systems","","6","","99","IEEE","6 Dec 2018","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
