"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Blockchain Technologies for Chain of Custody Authentication","K. Chandramouli; R. Horincar; C. J. Naurois; D. Pallmer; D. Faure; W. M&#xfc;ller; K. Demestichas","Multimedia and Vision Research Group, School of Electronic Engineering and Computer Science, Venaka Media Limited,Queen Mary University of London, London,London, UK,UK; Thales, Courbevoie, France; Thales, Courbevoie, France; Fraunhofer IOSB, Karlsruhe, Germany; Thales, Courbevoie, France; Fraunhofer IOSB, Karlsruhe, Germany; Institute of Communication and Computer Systems, National Technical University of Athens, Athens, Greece",Security Technologies and Social Implications,"","2023","","","262","289","Technological advances are rapidly and radically changing human society, with “smart” sensors and gadgets penetrating almost all facets of daily life. The mass availability of these technologies has resulted in an exponential increase in the quantity of generated data. Together with the simultaneous exponential growth in computing power, this has driven rapid advances in the application of machine learning (ML) and artificial intelligence (AI). These developments in the fields of data availability and AI technologies present even greater challenges for law enforcement and policing, while simultaneously opening huge opportunities. Complementing the benefits of these technologies by the law enforcement authorities, criminals are also equally exploiting technology. A part of the digital world is the increasing abundance of digital evidence; from CCTV footage to emails to phone records, evidence has now gone digital and there is a requirement to ensure it is accessible, readable, and has long‐term integrity when current technology, systems, or formats have been replaced or decommissioned. There is a further requirement for a seamless interface between policing and the criminal justice system to ensure digital evidence can be presented easily and without delay. As the quantity of data being used in criminal investigations becomes increasing larger, there is a critical need to maintain records tracing the origin and processing of evidence collected in digital format to authenticate the validity of the evidence. Addressing this need, the multimedia analysis and correlation engine for organized crime prevention and investigation (MAGNETO) project proposed the use of blockchain technologies for tracking and recording the processing of information within the big‐data architecture of the criminal investigation platform. The novelty of the proposed framework relies on the use of semantic technologies for knowledge formalization and the use of immutable technology based on hashing solutions to prevent evidentiary modifications. The platform addresses the need for mitigating the impact of cognitive bias to ensure the investigation platform offers objectivity in processing evidence.","","9781119834151","10.1002/9781119834175.ch11","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9930735.pdf&bkn=9928039&pdfType=chapter","","Magnetic recording;Europe;Magnetic resonance imaging;Law;Soft sensors;Semantics;Blockchains","","","","","","26 Oct 2022","","","IEEE","Wiley-IEEE Press eBook Chapters"
"Crime Pattern Detection Utilizing Power BI Visualizations on the Microsoft Fabric Data Platform With the Public data.police.uk Dataset","A. Todosijević; P. Dakić; T. Heričko; Ž. Kljajić; V. Todorović","Faculty of Informatics and Computing, Singidunum University, Belgrade, Serbia; Faculty of Informatics and Computing, Singidunum University, Belgrade, Serbia; Faculty of Electrical Engineering and Computer Science, University of Maribor, Maribor, Slovenia; Faculty of Business Economics, Pan-European University Apeiron, Banja Luka, Bosnia & Herzegovina; Faculty of Business Studies and Law, MB University, Belgrade, Serbia",2025 15th International Conference on Advanced Computer Information Technologies (ACIT),"9 Oct 2025","2025","","","593","598","This paper presents a big data-driven platform for crime pattern detection using Power BI visualizations on Microsoft Fabric, built upon the public data.police.uk dataset. Law enforcement agencies require scalable analytics to extract actionable insights from large, complex datasets. We implemented a Data Lakehouse architecture to process around 8,500 crime data files i n C SV format from multiple regions, with Python-based metadata cataloging for structured access to crime outcomes, stop-and-search records, and street-level incidents. Dataflows and Notebooks in Fabric addressed regional inconsistencies and enabled efficient data transformation. Power BI reports provided intuitive and interactive visualizations for exploring geographic and temporal crime trends. Performance testing demonstrated up to 40% faster query response times compared to traditional warehouses, and regional crime analysis that previously took days was completed within hours. The results indicated that the platform scaled efficiently while maintaining stable performance under growing data volumes. Our approach demonstrates how unified analytics and visualization environments can democratize access to crime data insights, supporting evidence-based policing and public safety decision-making.","2770-5226","979-8-3315-9544-9","10.1109/ACIT65614.2025.11185634","Erasmus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11185634","Data Platform;Microsoft Fabric;data.police.uk;Crime Analytics;Data Lakehouse Architecture","Law enforcement;Soft sensors;Decision making;Data visualization;Computer architecture;Metadata;Fabrics;Real-time systems;Time factors;Testing","","3","","14","IEEE","9 Oct 2025","17-19 Sept. 2025","17-19 Sept. 2025","IEEE","IEEE Conferences"
"Empowering Data Mesh with Federated Learning","H. Li; S. Toor","Department of Industrial Design, Eindhoven University of Technology, Eindhoven, Netherlands; Department of Information Technology, Uppsala University Scaleout Systems, Uppsala, Sweden",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","2340","2342","The evolution of data architecture has seen the rise of data lakes, aiming to solve the bottlenecks of data management and promote intelligent decision-making. However, this centralized architecture is limited by the proliferation of data sources and the growing demand for timely analysis and processing. A new data paradigm, Data Mesh, is proposed to overcome these challenges. In this decentralized architecture where data is locally preserved by each domain team, traditional centralized machine learning cannot conduct effective analysis across multiple domains, especially for security-sensitive organizations. To this end, we introduce a pioneering approach that incorporates Federated Learning into Data Mesh. This applied research article emphasizes the benefits of combining two distinct domains to achieve the best outcomes for industrial use cases.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825390","Data Mesh;Federated Learning;Domain-Intelligence","Federated learning;Soft sensors;Decision making;Collaboration;Organizations;Big Data applications;Fraud","","3","","8","IEEE","16 Jan 2025","15-18 Dec. 2024","15-18 Dec. 2024","IEEE","IEEE Conferences"
"Prognosis Smart System AI-based Applied to Equipment Health Monitoring in 4.0 Industry Scenario","A. Silva; G. F. M. Souza",University of São Paulo; University of São Paulo,2021 Annual Reliability and Maintainability Symposium (RAMS),"22 Nov 2021","2021","","","1","6","In the age of IIoT - Industrial Internet of Things, data lake, data mining, big data, and cloud computing, the smart manufacturing enables to make more informed decisions in real-time by using the database extracted from sensors in its equipment. During an operational campaign, the Health Monitoring System (HMS) also allows an understanding of how component degradation is affecting the performance of the equipment. Through a structure supported by AI, as data lake and cloud computing, the HMS provides to monitored equipment a fault detection system, early warning alarms to prevent failures and a calculation of the remaining useful life (RUL).The purpose of this paper is to present a prognosis smart system based on AI applied to HMS to support decision-making regarding operational performance of equipment. A Recurrent Neural Network (RNN) procedure is developed to continuously analyze the mass of monitoring data generated during the machine operation. The ability to learn the behavior patterns of the collected signals and in this way to be able to make parameter predictions with high accuracy makes artificial neural networks a powerful tool to carry out an effective prognosis. Machine operational parameters are monitored simultaneously by the prognosis smart system. Then, this information is processed by the neural network and used to characterize the machine operational condition. Upon detecting a failure trend for one or more parameters monitored by recognizing deterioration patterns, the prognosis system calculates the remaining useful life (RUL) and allows maintainers to take early actions before the failure occurrence.The proposed methodology is applied as part of a HMS of a hydro generator based on parameters registered in operator inspections routes designed to identify critical equipment degradation. The registered data representing one operational year are used to train the neural network regarding normal and abnormal machine condition. After training, the neural network is able to predict failure trends for monitored temperature parameters of the hydro-generator lubricating system that is critical to support equipment performance. Comparing prediction data and data collected by the sensors, the developed neural network reached about 0,98 RMSE score. The remaining useful life prognosis proved to be an important tool to avoid hydro generator components unexpected failures which may affect power output and cause penalties to the power generation company.","2577-0993","978-1-7281-8017-5","10.1109/RAMS48097.2021.9605722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9605722","artificial intelligence;health monitoring;smart prognosis;remaining useful life","Temperature sensors;Temperature measurement;Degradation;Recurrent neural networks;Neural networks;Tools;Market research","","2","","15","IEEE","22 Nov 2021","24-27 May 2021","24-27 May 2021","IEEE","IEEE Conferences"
"EEG Pattern Recognition using Brain-Inspired Spiking Neural Networks for Modelling Human Decision Processes","Z. G. Doborjeh; M. Doborjeh; N. Kasabov","Knowledge Engineering and Discovery, Research Institute (KEDRI), Auckland, New Zealand; Knowledge Engineering and Discovery, Research Institute (KEDRI), Auckland, New Zealand; Knowledge Engineering and Discovery, Research Institute (KEDRI), Auckland, New Zealand",2018 International Joint Conference on Neural Networks (IJCNN),"14 Oct 2018","2018","","","1","7","This paper proposes a method utilising spiking neural networks (SNN) for modelling, visualising and comparing the brain data under complex mental states. The method was applied to a cognitive task performed by 23 participants while they were making decision on a moral dilemma situation-related task. An SNN evolving spatiotemporal data architecture is used to learn and visualise the neural activity across different brain regions. The model developed allows for studying the patterns of electrical activity of neurons elicited during complex decision making processes such as moral-related tasks. This could be used for predictive analysis of various aspects of human behavior during decision making and for other related cognitive tasks.","2161-4407","978-1-5090-6014-6","10.1109/IJCNN.2018.8489748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8489748","Spiking Neural Network;Spatio-temporal brain data;Moral Dilemma judgement;Decision making","Brain modeling;Electroencephalography;Ethics;Data models;Task analysis;Biological neural networks;Analytical models","","4","","22","IEEE","14 Oct 2018","8-13 July 2018","8-13 July 2018","IEEE","IEEE Conferences"
"DATAWiSE: A Scalable Big Data Reference Architecture for Smart Building","E. Stamatopoulos; D. Stoian; H. Neofytou; P. Kouloukakis; A. Sianni; V. Marinakis","Electrical & Computer Engineering, NTUA, Athens, Greece; Electrical & Computer Engineering, NTUA, Athens, Greece; Electrical & Computer Engineering, NTUA, Athens, Greece; Electrical & Computer Engineering, NTUA, Athens, Greece; Electrical & Computer Engineering, NTUA, Athens, Greece; Electrical & Computer Engineering, NTUA, Athens, Greece","2025 IEEE International Conference on Engineering, Technology, and Innovation (ICE/ITMC)","13 Aug 2025","2025","","","1","9","The emergence of Digital Twin technology has dramatically changed operational and managerial practices in intelligent buildings by enabling real-time monitoring, predictive maintenance, and performance improvement. However, the management of large and heterogeneous data produced by Internet of Things (IoT) sensors, Building Information Models (BIM), and environmental systems poses a challenge in terms of interoperability, scalability, and real-time processing capability. This paper presents the DATAWiSE architecture, a modular and scalable big data framework that is designed to integrate disparate building data sources while ensuring both secure and efficient data management. A detailed account of the process followed, from user requirements collection to the design of the proposed reference architecture. The proposed multi-layered architecture combines distributed storage technologies, AI-based analytics, and standardized communication protocols to provide strong data governance while enabling informed decision-making. Explainable AI approaches also assist in increasing system transparency and stakeholder trust. Future development areas include further enhancements in federated learning, edge computing, and harmonization with international data-sharing protocols to increase the architecture's applicability within larger smart city infrastructures.","2693-8855","979-8-3315-8534-1","10.1109/ICE/ITMC65658.2025.11106585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11106585","big data architecture;interoperability;building digital twin;AI-driven analytics;smart buildings","Smart buildings;Smart cities;Architecture;Soft sensors;Scalability;Computer architecture;Big Data;Real-time systems;Digital twins;Interoperability","","","","20","IEEE","13 Aug 2025","16-19 June 2025","16-19 June 2025","IEEE","IEEE Conferences"
"Shared Services Common Data Model to Deliver Advanced Analytics","B. Gall; C. Tucker; B. Massey","Strategic Innovations, The Energy Authority, Jacksonville, FL, United States; Strategic Innovations, The Energy Authority, Jacksonville, FL, United States; Strategic Innovations, The Energy Authority, Jacksonville, FL, United States",2022 IEEE International Smart Cities Conference (ISC2),"26 Oct 2022","2022","","","1","5","Smart cities generate large amounts of data from various services and hardware. Data is generated and collected from Advanced Meter Infrastructure (AMI), Weather Stations, SCADA systems, and transportation systems for example. Within each of these data domains cities have many hardware and software vendors to pick from, each with their own proprietary method to store and share data. High resolution data provided by technologies such as AMI meters create the opportunity to deliver new distribution network and customer analysis that were not possible previously; however, the delivery of these advanced analytics projects has been challenging. While the identification of advanced analytics use cases is generally agreed upon across utilities, execution of these services is typically delivered in a case-by-case basis depending on chosen vendors and ability to integrate the necessary systems and data. For smaller utilities this often renders the service costs out of reach. By creating and leveraging a standardized analytical data model focused on delivery of advanced analytics services rather than the vendor's software and hardware needs, economies of scale are realized across large and small utilities, reducing costs and the barrier of entry into advanced analytics and data driven decision making.","2687-8860","978-1-6654-8561-6","10.1109/ISC255366.2022.9922563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9922563","data architecture;common data model;shared services;cloud;data modelling","Meters;Analytical models;Costs;Smart cities;Transportation;SCADA systems;Data models","","","","16","IEEE","26 Oct 2022","26-29 Sept. 2022","26-29 Sept. 2022","IEEE","IEEE Conferences"
"Challenges and Opportunities in Big Data Analytics for Industry 4.0: A Systematic Evaluation of Current Architectures","A. R. Kretzer; F. Barreto Vavassori Benitti; F. Siqueira","Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil",IEEE Access,"30 Oct 2025","2025","13","","183419","183447","The current efforts to integrate Big Data Analytics (BDA) into Industry 4.0 manufacturing systems, despite their usefulness for enhancing data-driven decision-making, are constrained by the lack of architectural standards for data management. This systematic mapping study analyzes many BDA architectures proposed in the literature, revealing a fragmented landscape in which the proposed architectures are largely conceptual with limited industrial validation. Our analysis identifies dominant technological patterns, such as Apache Kafka for ingestion, Spark for processing, and Hadoop and Hive for storage, with the majority of implementations favoring open-source solutions. Despite their theoretical importance, real-time analytics capabilities remain underutilized in practice. This study synthesizes a unified conceptual reference architecture with eight fundamental layers to provide a framework for comparative analysis. We document an imbalance in layer development: storage and processing receive comprehensive attention while querying, infrastructure management, and monitoring layers remain underdeveloped. Implementation approaches show distinct patterns in deployment strategies and data handling, with structured and semi-structured data well supported, whereas unstructured data integration presents ongoing challenges. Future research should focus on developing standardized modular frameworks, benchmarking methodologies, and integrating modern data lakehouse architectures to bridge the gap between theoretical proposals and production-ready systems.","2169-3536","","10.1109/ACCESS.2025.3624558","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES) (Research Organization Registry (ROR) identifier: 00x0ma614) for the Article Processing Charge; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11214321","Big data analytics (BDA);Industry 4.0;Industrial Internet of Things (IIoT);smart manufacturing;cyber-physical systems (CPS);data lake","Fourth Industrial Revolution;Manufacturing;Systematics;Computer architecture;Artificial intelligence;Pipelines;Industrial Internet of Things;Big Data applications;Computer science;Focusing","","","","86","CCBY","22 Oct 2025","2025","","IEEE","IEEE Journals"
"Climatic Oracle: Unveiling Future Weather Trends with Data Science","P. JK; S. N. S; G. N; S. R","Department of Computer Science and Engineering, Sri Sai Ram Engineering College, Chennai-44; Department of Computer Science and Engineering, Sri Sai Ram Engineering College, Chennai-44; Department of Computer Science and Engineering, Sri Sai Ram Engineering College, Chennai-44; Department of Computer Science and Engineering, Sri Sai Ram Engineering College, Chennai-44",2024 International Conference on Smart Technologies for Sustainable Development Goals (ICSTSDG),"17 Jun 2025","2024","","","1","7","The Climatic Oracle initiative spearheads a paradigm shift in weather forecasting, seamlessly integrating meteorological expertise with cutting-edge data science. By harnessing real-time data streams, sophisticated analytics and adaptive learning mechanisms, this visionary project delivers unparalleled precision in weather prediction. A robust data architecture, augmented by machine learning algorithms and specialized models for extreme weather events, empowers timely decision-making. Continuous learning, ethical awareness and community-driven insights foster accuracy, transparency and fairness. Global collaboration, secured data exchange and dedicated research propel the Climatic Oracle to the forefront of innovation, redefining weather forecasting as a dynamic, responsive system.","","979-8-3315-1628-4","10.1109/ICSTSDG61998.2024.11026688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11026688","Climate Change;Data Analysis;Climate Simulation;Parallel Computing","Ethics;Technological innovation;Accuracy;Uncertainty;Weather forecasting;Collaboration;Data science;Real-time systems;Forecasting;Streams","","","","15","IEEE","17 Jun 2025","6-8 Nov. 2024","6-8 Nov. 2024","IEEE","IEEE Conferences"
"Revolutionizing Healthcare Management: Architecture of a Web-based Medical Triage Service","A. A. Harby; E. ElKhodary; R. Almeida; D. Sharma; F. Zulkernine; F. Alaca; K. Elgazzar; A. Almarzouqi; N. Al-Yateem; S. A. Rahman","School of Computing, Queen's University, Kingston, Ontario, Canada; School of Computing, Queen's University, Kingston, Ontario, Canada; School of Computing, Queen's University, Kingston, Ontario, Canada; School of Computing, Queen's University, Kingston, Ontario, Canada; School of Computing, Queen's University, Kingston, Ontario, Canada; School of Computing, Queen's University, Kingston, Ontario, Canada; Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, Ontario, Canada; University of Sharjah, Sharjah, United Arab Emirates; University of Sharjah, Sharjah, United Arab Emirates; University of Sharjah, Sharjah, United Arab Emirates","2024 IEEE 48th Annual Computers, Software, and Applications Conference (COMPSAC)","26 Aug 2024","2024","","","1887","1894","During the COVID-19 pandemic, the traditional emergency healthcare systems faced unprecedented strain due to the sharp rise in demands for urgent care, scarcity of resources, and increased risks of people getting infected while waiting at the emergency care facility. We present Triage-Bot, an online medical triage provisioning service, that can revolutionize emergency care by decreasing the load on emergency departments (ED), reducing healthcare expenses, and improving the quality of care. Empowered by artificial intelligence and natural language processing, the Triage-Bot service assesses and prioritizes patients' needs based on symptoms, medical history, and perceived conditions from multimodal video, audio, and text data captured during patients' interactions. The captured summarized information with a severity ranking is sent to a human expert to suggest the next action on the user's part. The diverse data types used by the Triage-Bot in communication, authentication, data collection, storage, and analytics requires a robust and scalable system architecture for online service provisioning. In this paper, we specifically focus on the system design and architecture of the Triage-Bot for emergency healthcare settings. With integrated electronic medical records (EMR) and online platforms, the bot fosters collaboration among healthcare professionals and enables swift and informed decision-making even in the face of crises. By partially automating and offering a hybrid triage process, the Triage-Bot improves resource allocation, reduces healthcare management costs for emergency care, minimizes patient waiting times, and improves wellbeing. To address the complexities and demands of healthcare data management, our proposed system incorporates MongoDB database for flexibility, scalability, and versatility in supporting different types of data. Additionally, we implement a data linking and analytics pipeline utilizing a data Lakehouse system to effectively ingest, manage, process, and generate knowledge from heterogeneous data sources.","2836-3795","979-8-3503-7696-8","10.1109/COMPSAC61105.2024.00299","NSERC Canada; IBM; Mitacs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10633674","Database;Triage bot;Healthcare Management;Data Lakehouse","Hospitals;Databases;Soft sensors;Authentication;Systems architecture;Computer architecture;Chatbots","","1","","32","IEEE","26 Aug 2024","2-4 July 2024","2-4 July 2024","IEEE","IEEE Conferences"
"Fuzzy Join for Flexible Combining Big Data Lakes in Cyber-Physical Systems","B. Małysiak-Mrozek; A. Lipińska; D. Mrozek","Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland",IEEE Access,"4 Dec 2018","2018","6","","69545","69558","Cyber-physical systems produce large amounts of data that are stored in domain-related data lakes in a variety of formats. By using the big data technologies that enable efficient data processing, the value of the data increases, as these technologies can turn the data into actionable information that influences important decision-making processes. However, a broader view of the operational environment, an investigated phenomena, and challenges related to them can frequently be obtained after combining data from many data sets located in various big data lakes. This requires contact points in both data lakes that must be flexibly joined because in many cases, data sets do not correspond to one another directly. In this paper, we show fuzzy join operation for flexible combining big data lakes. The fuzzy join transforms numerical values of common attributes of joined data sets into fuzzy sets and uses such a representation in the join operation. We propose two variants of the join operation that transforms crisp numerical values of joining attributes into: 1) fuzzy numbers and 2) linguistic terms. The fuzzy join operation is implemented and tested in the declarative U-SQL language that is used for scalable and parallel querying in big data lakes. The ideas presented here are exemplified by a distributed analysis of cardiac disease data on Microsoft Azure cloud. The results of the conducted experiments confirm that the fuzzy join can enrich data sets that are used in making critical decisions and, as a highly scalable cloud-based solution, can be successfully used in processing large volumes of data delivered by cyber-physical systems.","2169-3536","","10.1109/ACCESS.2018.2879829","Microsoft Research; Habilitation Grant of the Rector of the Silesian University of Technology, Gliwice, Poland(grant numbers:02/020/RGH18/0148); Statutory Research Funds of Institute of Informatics, Silesian University of Technology(grant numbers:BK/213/RAU2/2018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8525267","Cyber-physical systems;big data;fuzzy logic;querying;cloud computing;biomedical data analysis;declarative languages","Lakes;Big Data;Cyber-physical systems;Cloud computing;Sensors;Monitoring;Biomedical monitoring","","17","","51","CCBY","6 Nov 2018","2018","","IEEE","IEEE Journals"
